77289	8.677499	0.344373	0
33835	8.188005	0.964896	2
71890	9.414263	0.384030	0
32054	9.196547	1.138253	2
38579	10.202968	0.452363	2
55984	2.119439	1.481661	0
72694	13.635078	0.858314	0
42299	0.083443	0.701669	0
26635	9.149096	1.051446	2
8579	1.933803	1.374388	1
37302	14.115544	0.676198	2
22878	8.933736	0.943352	2
4364	2.661254	0.946117	1
4985	0.988432	1.305027	1
37068	2.063741	1.125946	0
41137	2.220590	0.690754	0
67759	6.424849	0.806641	0
11831	1.156153	1.613674	1
34502	3.032720	0.601847	0
4088	3.076828	0.952089	1
15199	0.000000	0.318105	1
17309	7.750480	0.554015	2
42816	10.958135	1.482500	2
43751	10.222018	0.488678	2
58335	2.367988	0.435741	0
75039	7.686054	1.381455	0
42878	11.464879	1.481589	2
42770	11.075735	0.089726	2
8848	3.543989	0.345853	1
31340	8.123889	1.282880	2
41413	4.331769	0.754467	2
12731	0.120865	1.211961	1
22447	6.116109	0.701523	2
33564	7.474534	0.505790	2
48907	8.819454	0.649292	2
8762	6.802144	0.615284	1
46696	12.666325	0.931960	2
36851	8.636180	0.399333	2
67639	11.730991	1.289833	0
171	8.132449	0.039062	1
26674	10.296589	1.496144	2
8739	7.583906	1.005764	1
66668	9.777806	0.496377	0
68732	8.833546	0.513876	0
69995	4.907899	1.518036	0
82008	8.362736	1.285939	0
25054	9.084726	1.606312	2
33085	14.164141	0.560970	2
41379	9.080683	0.989920	2
39417	6.522767	0.038548	2
12556	3.690342	0.462281	1
39432	3.563706	0.242019	0
38010	1.065870	1.141569	0
69306	6.683796	1.456317	0
38000	1.712874	0.243945	0
46321	13.109929	1.280111	2
66293	11.327910	0.780977	0
22730	4.545711	1.233254	0
5952	3.367889	0.468104	1
72308	8.326224	0.567347	0
60338	8.978339	1.442034	0
13301	5.655826	1.582159	1
27884	8.855312	0.570684	2
11188	6.649568	0.544233	1
56796	3.966325	0.850410	0
8571	1.924045	1.664782	1
4914	6.004812	0.280369	1
10784	0.000000	0.375849	1
39296	9.923018	0.092192	2
13113	2.389084	0.119284	1
70204	13.663189	0.133251	0
46813	11.434976	0.321216	2
11697	0.358270	1.292858	1
44183	9.598873	0.223524	2
2225	6.375275	0.608040	1
29066	11.580532	0.458401	2
4245	5.319324	1.598070	1
34379	4.324031	1.603481	0
44441	2.358370	1.273204	0
2022	0.000000	1.182708	1
26866	12.824376	0.890411	2
57070	1.587247	1.456982	0
32932	8.510324	1.520683	2
51967	10.428884	1.187734	2
44432	8.346618	0.042318	2
67066	7.541444	0.809226	0
17262	2.540946	1.583286	1
79728	9.473047	0.692513	0
14259	0.352284	0.474080	1
6122	0.000000	0.589826	1
76879	12.405171	0.567201	0
11426	4.126775	0.871452	1
2493	0.034087	0.335848	1
19910	1.177634	0.075106	1
10939	0.000000	0.479996	1
17716	0.994909	0.611135	1
31390	11.053664	1.180117	2
20375	0.000000	1.679729	1
26309	2.495011	1.459589	0
33484	11.516831	0.001156	2
45944	9.213215	0.797743	2
4249	5.332865	0.109288	1
6089	0.000000	1.689771	1
7513	0.000000	1.126053	1
27862	12.640062	1.690903	2
39038	2.693142	1.317518	0
19218	3.328969	0.268271	1
62911	7.193166	1.117456	0
77758	6.615512	1.521012	0
27940	8.000567	0.835341	2
2194	4.017541	0.512104	1
37072	13.245859	0.927465	2
15585	5.970616	0.813624	1
25577	11.668719	0.886902	2
8777	4.283237	1.272728	1
29016	10.742963	0.971401	2
21910	12.326672	1.592608	2
12916	0.000000	0.344622	1
10976	0.000000	0.922846	1
79065	10.602095	0.573686	0
36759	10.861859	1.155054	2
50011	1.229094	1.638690	0
1155	0.410392	1.313401	1
71600	14.552711	0.616162	0
30817	14.178043	0.616313	2
54559	14.136260	0.362388	0
29764	0.093534	1.207194	0
69100	10.929021	0.403110	0
47324	11.432919	0.825959	2
73199	9.134527	0.586846	0
44461	5.071432	1.421420	0
45617	11.460254	1.541749	2
28221	11.620039	1.103553	2
7091	4.022079	0.207307	1
6110	3.057842	1.631262	1
79016	7.782169	0.404385	0
18289	7.981741	0.929789	2
43679	4.601363	0.268326	0
22075	2.595564	1.115375	0
23535	10.049077	0.391045	2
25301	3.265444	1.572970	1
32256	11.780282	1.511014	2
36951	3.075975	0.286284	0
31290	1.795307	0.194343	0
38953	11.106979	0.202415	2
35257	5.994413	0.800021	0
25847	9.706062	1.012182	2
32680	10.582992	0.836025	2
62018	7.038266	1.458979	0
9074	0.023771	0.015314	1
33004	12.823982	0.676371	2
44588	3.617770	0.493483	0
32565	8.346684	0.253317	2
38563	6.104317	0.099207	0
75668	16.207776	0.584973	0
9069	6.401969	1.691873	1
53395	2.298696	0.559757	0
28631	7.661515	0.055981	2
71036	6.353608	1.645301	0
71142	10.442780	0.335870	0
37653	3.834509	1.346121	0
76839	10.998587	0.584555	0
9916	2.695935	1.512111	1
38889	3.356646	0.324230	0
39075	14.677836	0.793183	2
48071	1.551934	0.130902	0
7275	2.464739	0.223502	1
41804	1.533216	1.007481	0
35665	12.473921	0.162910	2
67956	6.491596	0.032576	0
41892	10.506276	1.510747	2
38844	4.380388	0.748506	0
74197	13.670988	1.687944	0
14201	8.317599	0.390409	1
3908	0.000000	0.556245	1
2459	0.000000	0.290218	1
32027	10.095799	1.188148	2
12870	0.860695	1.482632	1
9880	1.557564	0.711278	1
72784	10.072779	0.756030	0
17521	0.000000	0.431468	1
50283	7.140817	0.883813	2
33536	11.384548	1.438307	2
9452	3.214568	1.083536	1
37457	11.720655	0.301636	2
17724	6.374475	1.475925	2
43869	5.749684	0.198875	2
264	3.871808	0.552602	1
25736	8.336309	0.636238	2
39584	9.710442	1.503735	2
31246	1.532611	1.433898	0
49567	9.785785	0.984614	2
7052	2.633627	1.097866	1
35493	9.238935	0.494701	2
10986	1.205656	1.398803	1
49508	3.124909	1.670121	0
5734	7.935489	1.585044	1
65479	12.746636	1.560352	0
77268	10.732563	0.545321	0
28490	3.977403	0.766103	0
13546	4.194426	0.450663	1
37166	9.610286	0.142912	2
16381	4.797555	1.260455	1
10848	1.615279	0.093002	1
35405	4.614771	1.027105	0
15917	0.000000	1.369726	1
6131	0.608457	0.512220	1
67432	6.558239	0.667579	0
30354	12.315116	0.197068	2
69696	7.014973	1.494616	0
33481	8.822304	1.194177	2
43075	10.086796	0.570455	2
38343	7.241614	1.661627	2
14318	4.602395	1.511768	1
5367	7.434921	0.079792	1
37894	10.467570	1.595418	2
36172	9.948127	0.003663	2
40123	2.478529	1.568987	0
10976	5.938545	0.878540	1
12705	0.000000	0.948004	1
12495	5.559181	1.357926	1
35681	9.776654	0.535966	2
46202	3.092056	0.490906	0
11505	0.000000	1.623311	1
22834	4.459495	0.538867	0
49901	8.334306	1.646600	2
71932	11.226654	0.384686	0
13279	3.904737	1.597294	1
49112	7.038205	1.211329	2
77129	9.836120	1.054340	0
37447	1.990976	0.378081	0
62397	9.005302	0.485385	0
0	1.772510	1.039873	1
15476	0.458674	0.819560	1
40625	10.003919	0.231658	2
36706	0.520807	1.476008	0
28580	10.678214	1.431837	2
25862	4.425992	1.363842	0
63488	12.035355	0.831222	0
33944	10.606732	1.253858	2
30099	1.568653	0.684264	0
13725	2.545434	0.024271	1
36768	10.264062	0.982593	2
64656	9.866276	0.685218	0
14927	0.142704	0.057455	1
43231	9.853270	1.521432	2
66087	6.596604	1.653574	0
19806	2.602287	1.321481	1
41081	10.411776	0.664168	2
10277	7.083449	0.622589	1
7014	2.080068	1.254441	1
17275	0.522844	1.622458	1
31600	10.362000	1.544827	2
59956	3.412967	1.035410	0
42181	6.796548	1.112153	2
51743	4.092035	0.075804	0
5194	2.763811	1.564325	1
30832	12.547439	1.402443	2
7976	5.708052	1.596152	1
14602	4.558025	0.375806	1
41571	11.642307	0.438553	2
55028	3.222443	0.121399	0
5837	4.736156	0.029871	1
39808	10.839526	0.836323	2
20944	4.194791	0.235483	1
22146	14.936259	0.888582	2
42169	3.310699	1.521855	0
7010	2.971931	0.034321	1
3807	9.261667	0.537807	1
29241	7.791833	1.111416	2
52696	1.480470	1.028750	0
42545	3.677287	0.244167	0
24437	2.202967	1.370399	0
16037	5.796735	0.935893	1
8493	3.063333	0.144089	1
68080	11.233094	0.492487	0
59016	1.965570	0.005697	0
11810	8.616719	0.137419	1
68630	6.609989	1.083505	0
7629	1.712639	1.086297	1
71992	10.117445	1.299319	0
13398	0.000000	1.104178	1
26241	9.824777	1.346821	2
11160	1.653089	0.980949	1
76701	18.178822	1.473671	0
32174	6.781126	0.885340	2
45043	8.206750	1.549223	2
42173	10.081853	1.376745	2
69801	6.288742	0.112799	0
41737	3.695937	1.543589	0
46979	6.726151	1.069380	2
79267	12.969999	1.568223	0
4615	2.661390	1.531933	1
32907	7.072764	1.117386	2
37444	9.123366	1.318988	2
569	3.743946	1.039546	1
8723	2.341300	0.219361	1
6024	0.541913	0.592348	1
52252	2.310828	1.436753	0
8358	6.226597	1.427316	1
26166	7.277876	0.489252	2
18471	0.000000	0.389459	1
3386	7.218221	1.098828	1
41544	8.777129	1.111464	2
10480	2.813428	0.819419	1
5894	2.268766	1.412130	1
7273	6.283627	0.571292	1
22272	7.520081	1.626868	2
31369	11.739225	0.027138	2
10708	3.746883	0.877350	1
69364	12.089835	0.521631	0
37760	12.310404	0.259339	2
13004	0.000000	0.671355	1
37885	2.728800	0.331502	0
52555	10.814342	0.607652	2
38997	12.170268	0.844205	2
69698	6.698371	0.240084	0
11783	3.632672	1.643479	1
47636	10.059991	0.892361	2
15744	1.887674	0.756162	1
69058	8.229125	0.195886	0
33057	7.817082	0.476102	2
28681	12.277230	0.076805	2
34042	10.055337	1.115778	2
29928	3.596002	1.485952	0
9734	2.755530	1.420655	1
7344	7.780991	0.513048	1
7387	0.093705	0.391834	1
33957	8.481567	0.520078	2
9936	3.865584	0.110062	1
36094	9.683709	0.779984	2
39835	10.617255	1.359970	2
64486	7.203216	1.624762	0
0	7.601414	1.215605	1
39539	1.386107	1.417070	0
66972	9.129253	0.594089	0
15029	1.363447	0.620841	1
44909	3.181399	0.359329	0
38183	13.365414	0.217011	2
37372	4.207717	1.289767	0
0	4.088395	0.870075	1
17786	3.327371	1.142505	1
39055	1.303323	1.235650	0
37045	7.999279	1.581763	2
6435	2.217488	0.864536	1
72265	7.751808	0.192451	0
28152	14.149305	1.591532	2
25931	8.765721	0.152808	2
7538	3.408996	0.184896	1
1315	1.251021	0.112340	1
12292	6.160619	1.537165	1
49248	1.034538	1.585162	0
9025	0.000000	1.034635	1
13438	2.355051	0.542603	1
69683	6.614543	0.153771	0
25374	10.245062	1.450903	2
55264	3.467074	1.231019	0
38324	7.487678	1.572293	2
69643	4.624115	1.185192	0
44058	8.995957	1.436479	2
41316	11.564476	0.007195	2
29119	3.440948	0.078331	0
51656	1.673603	0.732746	0
3030	4.719341	0.699755	1
35695	10.304798	1.576488	2
1537	2.086915	1.199312	1
9083	6.338220	1.131305	1
47744	8.254926	0.710694	2
71372	16.067108	0.974142	0
37980	1.723201	0.310488	0
42385	3.785045	0.876904	0
22687	2.557561	0.123738	0
39512	9.852220	1.095171	2
11885	3.679147	1.557205	1
4944	9.789681	0.852971	1
73230	14.958998	0.526707	0
17585	11.182148	1.288459	2
68737	7.528533	1.657487	0
13818	5.253802	1.378603	1
31662	13.946752	1.426657	2
86686	15.557263	1.430029	0
43214	12.483550	0.688513	2
24091	2.317302	1.411137	0
52544	10.069724	0.766119	2
61861	5.792231	1.615483	0
47903	4.138435	0.475994	0
37190	12.929517	0.304378	2
6013	9.378238	0.307392	1
27223	8.361362	1.643204	2
69027	7.939406	1.325042	0
78642	10.735384	0.705788	0
30254	11.592723	0.286188	2
21704	10.098356	0.704748	2
34985	9.299025	0.545337	2
31316	11.158297	0.218067	2
76368	16.143900	0.558388	0
27953	10.971700	1.221787	2
152	0.000000	0.681478	1
9146	3.178961	1.292692	1
75346	17.625350	0.339926	0
26376	1.995833	0.267826	0
35255	10.640467	0.416181	2
19198	9.628339	0.985462	2
12518	4.662664	0.495403	1
25453	5.754047	1.382742	1
12530	0.000000	0.037146	1
62230	9.334332	0.198118	0
9517	3.846162	0.619968	1
71161	10.685084	0.678179	0
1593	4.752134	0.359205	1
33794	0.697630	0.966786	0
39710	10.365836	0.505898	2
16941	0.461478	0.352865	1
69209	11.339537	1.068740	0
4446	5.420280	0.127310	1
9347	3.469955	1.619947	1
55635	8.517067	0.994858	2
65889	8.306512	0.413690	0
10753	2.628690	0.444320	1
7055	0.000000	0.802985	1
7905	0.000000	1.170397	1
53447	7.298767	1.582346	2
9194	7.331319	1.277988	1
61914	9.392269	0.151617	0
15630	5.541201	1.180596	1
79194	15.149460	0.537540	0
12268	5.515189	0.250562	1
33682	7.728898	0.920494	2
26080	11.318785	1.510979	2
19119	3.574709	1.531514	1
30902	7.350965	0.026332	2
63039	7.122363	1.630177	0
51136	1.828412	1.013702	0
35262	10.117989	1.156862	2
42776	11.309897	0.086291	2
64191	8.342034	1.388569	0
15436	0.241714	0.715577	1
14402	10.482619	1.694972	1
6341	9.289510	1.428879	1
14113	4.269419	0.134181	1
6390	0.000000	0.189456	1
8794	0.817119	0.143668	1
43432	1.508394	0.652651	0
38334	9.359918	0.052262	2
34068	10.052333	0.550423	2
30819	11.111660	0.989159	2
22239	11.265971	0.724054	2
28725	10.383830	0.254836	2
57071	3.878569	1.377983	0
72420	13.679237	0.025346	0
28294	10.526846	0.781569	2
9896	0.000000	0.924198	1
65821	4.106727	1.085669	0
7645	8.118856	1.470686	1
71289	7.796874	0.052336	0
5128	2.789669	1.093070	1
13711	6.226962	0.287251	1
22240	10.169548	1.660104	2
15092	0.000000	1.370549	1
5017	7.513353	0.137348	1
10141	8.240793	0.099735	1
35570	14.612797	1.247390	2
46893	3.562976	0.445386	0
8178	3.230482	1.331698	1
55783	3.612548	1.551911	0
1148	0.000000	0.332365	1
10062	3.931299	0.487577	1
74124	14.752342	1.155160	0
66603	10.261887	1.628085	0
11893	2.787266	1.570402	1
50908	15.112319	1.324132	2
39891	5.184553	0.223382	2
65915	3.868359	0.128078	0
65678	3.507965	0.028904	0
62996	11.019254	0.427554	0
36851	3.812387	0.655245	0
36669	11.056784	0.378725	2
38876	8.826880	1.002328	2
26878	11.173861	1.478244	2
46246	11.506465	0.421993	2
12761	7.798138	0.147917	2
35282	10.155081	1.370039	2
68306	10.645275	0.693453	0
31262	9.663200	1.521541	2
34754	10.790404	1.312679	2
13408	2.810534	0.219962	1
30365	9.825999	1.388500	2
10709	1.421316	0.677603	1
24332	11.123219	0.809107	2
45517	13.402206	0.661524	2
6178	1.212255	0.836807	1
10639	1.568446	1.297469	1
29613	3.343473	1.312266	0
22392	5.400155	0.193494	0
51126	3.818754	0.590905	0
53644	7.973845	0.307364	2
